document_id,asset_id,feeder_id,region_id,document_type,document_title,volume_path,created_date,effective_date,document_summary,sensitivity_classification
DOC-000633,AST-MKY-POL-003290,FDR-MKY-0064,REG-MKY,inspection_report,Inspection Report — AST-MKY-POL-003290,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/inspection_report/DOC-000633.md,2025-12-22T08:05:41,2025-11-24T08:05:41,Region: Mackay / Whitsunday Corridor Feeder: FDR-MKY-0064,restricted
DOC-000634,,FDR-SEQ-0006,REG-SEQ,risk_assessment,Risk Assessment — REG-SEQ,/Volumes/anzgt_may/energyq/asset_docs/REG-SEQ/risk_assessment/DOC-000634.md,2025-05-22T08:05:41,2025-12-17T08:05:41,Region: SEQ Metro Storm Belt Feeder: FDR-SEQ-0006,restricted
DOC-000635,,FDR-TSV-0065,REG-TSV,storm_response_plan,Storm Response Plan — REG-TSV,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/storm_response_plan/DOC-000635.md,2024-11-30T08:05:41,2026-03-30T08:05:41,Document id: DOC-000635 Effective date: 2026-03-30,restricted
DOC-000636,AST-TSV-REC-004345,FDR-TSV-0081,REG-TSV,inspection_report,Inspection Report — AST-TSV-REC-004345,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/inspection_report/DOC-000636.md,2025-06-16T08:05:41,2026-04-23T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0081,internal
DOC-000637,AST--RW-POL-006301,FDR--RW-0110,REG-RW,inspection_report,Inspection Report — AST--RW-POL-006301,/Volumes/anzgt_may/energyq/asset_docs/REG-RW/inspection_report/DOC-000637.md,2025-07-19T08:05:41,2025-10-08T08:05:41,Region: Remote Western Queensland Feeder: FDR--RW-0110,internal
DOC-000638,AST-TSV-TRA-004394,FDR-TSV-0081,REG-TSV,work_order_pdf,Work Order Pdf — AST-TSV-TRA-004394,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/work_order_pdf/DOC-000638.md,2025-09-08T08:05:41,2026-04-07T08:05:41,Work order id: WO-EX-DOC-000638 Region: Townsville / Cairns Coastal Corridor,restricted
DOC-000639,,FDR-CQI-0099,REG-CQI,vegetation_policy,Vegetation Policy — REG-CQI,/Volumes/anzgt_may/energyq/asset_docs/REG-CQI/vegetation_policy/DOC-000639.md,2024-09-26T08:05:41,2025-06-23T08:05:41,Document id: DOC-000639 Effective date: 2025-06-23,restricted
DOC-000640,AST-SEQ-POL-001532,FDR-SEQ-0028,REG-SEQ,photo_pack,Photo Pack — AST-SEQ-POL-001532,/Volumes/anzgt_may/energyq/asset_docs/REG-SEQ/photo_pack/DOC-000640.md,2026-03-31T08:05:41,2025-10-30T08:05:41,Region: SEQ Metro Storm Belt Feeder: FDR-SEQ-0028,restricted
DOC-000641,AST-SEQ-POL-001078,FDR-SEQ-0020,REG-SEQ,engineering_drawing,Engineering Drawing — AST-SEQ-POL-001078,/Volumes/anzgt_may/energyq/asset_docs/REG-SEQ/engineering_drawing/DOC-000641.md,2026-03-03T08:05:41,2026-02-25T08:05:41,Region: SEQ Metro Storm Belt Feeder: FDR-SEQ-0020,restricted
DOC-000642,AST-MKY-TRA-003195,FDR-MKY-0062,REG-MKY,photo_pack,Photo Pack — AST-MKY-TRA-003195,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/photo_pack/DOC-000642.md,2025-02-05T08:05:41,2025-08-06T08:05:41,Region: Mackay / Whitsunday Corridor Feeder: FDR-MKY-0062,restricted
DOC-000643,AST-TSV-POL-003411,FDR-TSV-0066,REG-TSV,work_order_pdf,Work Order Pdf — AST-TSV-POL-003411,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/work_order_pdf/DOC-000643.md,2025-09-07T08:05:41,2025-07-03T08:05:41,Work order id: WO-EX-DOC-000643 Region: Townsville / Cairns Coastal Corridor,internal
DOC-000644,AST-CQI-POL-005637,FDR-CQI-0100,REG-CQI,photo_pack,Photo Pack — AST-CQI-POL-005637,/Volumes/anzgt_may/energyq/asset_docs/REG-CQI/photo_pack/DOC-000644.md,2025-08-18T08:05:41,2025-05-17T08:05:41,Region: Central Queensland Industrial Belt Feeder: FDR-CQI-0100,internal
DOC-000645,AST-MKY-REC-002998,FDR-MKY-0058,REG-MKY,work_order_pdf,Work Order Pdf — AST-MKY-REC-002998,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/work_order_pdf/DOC-000645.md,2024-06-27T08:05:41,2026-04-08T08:05:41,Work order id: WO-EX-DOC-000645 Region: Mackay / Whitsunday Corridor,confidential
DOC-000646,AST-SEQ-POL-000084,FDR-SEQ-0002,REG-SEQ,inspection_report,Inspection Report — AST-SEQ-POL-000084,/Volumes/anzgt_may/energyq/asset_docs/REG-SEQ/inspection_report/DOC-000646.md,2024-11-13T08:05:41,2025-12-27T08:05:41,Region: SEQ Metro Storm Belt Feeder: FDR-SEQ-0002,internal
DOC-000647,AST-TSV-POL-003345,FDR-TSV-0066,REG-TSV,work_order_pdf,Work Order Pdf — AST-TSV-POL-003345,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/work_order_pdf/DOC-000647.md,2025-11-09T08:05:41,2025-08-22T08:05:41,Work order id: WO-EX-DOC-000647 Region: Townsville / Cairns Coastal Corridor,internal
DOC-000648,,FDR-SEQ-0022,REG-SEQ,maintenance_standard,Maintenance Standard — REG-SEQ,/Volumes/anzgt_may/energyq/asset_docs/REG-SEQ/maintenance_standard/DOC-000648.md,2024-09-18T08:05:41,2026-02-17T08:05:41,Effective date: 2026-02-17 Document id: DOC-000648,internal
DOC-000649,,FDR--RW-0118,REG-RW,storm_response_plan,Storm Response Plan — REG-RW,/Volumes/anzgt_may/energyq/asset_docs/REG-RW/storm_response_plan/DOC-000649.md,2024-11-09T08:05:41,2025-08-27T08:05:41,Document id: DOC-000649 Effective date: 2025-08-27,internal
DOC-000650,AST-TSV-POL-003360,FDR-TSV-0066,REG-TSV,risk_assessment,Risk Assessment — AST-TSV-POL-003360,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/risk_assessment/DOC-000650.md,2025-06-03T08:05:41,2026-05-15T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0066,internal
DOC-000651,,FDR-SEQ-0031,REG-SEQ,maintenance_standard,Maintenance Standard — REG-SEQ,/Volumes/anzgt_may/energyq/asset_docs/REG-SEQ/maintenance_standard/DOC-000651.md,2024-07-04T08:05:41,2026-04-09T08:05:41,Effective date: 2026-04-09 Document id: DOC-000651,restricted
DOC-000652,,FDR-SEQ-0003,REG-SEQ,storm_response_plan,Storm Response Plan — REG-SEQ,/Volumes/anzgt_may/energyq/asset_docs/REG-SEQ/storm_response_plan/DOC-000652.md,2024-07-04T08:05:41,2026-04-13T08:05:41,Document id: DOC-000652 Effective date: 2026-04-13,internal
DOC-000653,AST--RW-REC-006374,FDR--RW-0111,REG-RW,photo_pack,Photo Pack — AST--RW-REC-006374,/Volumes/anzgt_may/energyq/asset_docs/REG-RW/photo_pack/DOC-000653.md,2025-06-01T08:05:41,2026-04-05T08:05:41,Region: Remote Western Queensland Feeder: FDR--RW-0111,internal
DOC-000654,AST-SEQ-POL-000993,FDR-SEQ-0018,REG-SEQ,photo_pack,Photo Pack — AST-SEQ-POL-000993,/Volumes/anzgt_may/energyq/asset_docs/REG-SEQ/photo_pack/DOC-000654.md,2024-08-27T08:05:41,2025-08-15T08:05:41,Region: SEQ Metro Storm Belt Feeder: FDR-SEQ-0018,restricted
DOC-000655,AST--RW-POL-006791,FDR--RW-0116,REG-RW,risk_assessment,Risk Assessment — AST--RW-POL-006791,/Volumes/anzgt_may/energyq/asset_docs/REG-RW/risk_assessment/DOC-000655.md,2025-05-20T08:05:41,2025-11-06T08:05:41,Region: Remote Western Queensland Feeder: FDR--RW-0116,internal
DOC-000656,AST-CQI-POL-005350,FDR-CQI-0095,REG-CQI,photo_pack,Photo Pack — AST-CQI-POL-005350,/Volumes/anzgt_may/energyq/asset_docs/REG-CQI/photo_pack/DOC-000656.md,2025-04-20T08:05:41,2025-09-18T08:05:41,Region: Central Queensland Industrial Belt Feeder: FDR-CQI-0095,internal
DOC-000657,AST-SEQ-POL-000541,FDR-SEQ-0010,REG-SEQ,engineering_drawing,Engineering Drawing — AST-SEQ-POL-000541,/Volumes/anzgt_may/energyq/asset_docs/REG-SEQ/engineering_drawing/DOC-000657.md,2025-04-16T08:05:41,2026-04-29T08:05:41,Region: SEQ Metro Storm Belt Feeder: FDR-SEQ-0010,internal
DOC-000658,AST-MKY-POL-003162,FDR-MKY-0062,REG-MKY,work_order_pdf,Work Order Pdf — AST-MKY-POL-003162,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/work_order_pdf/DOC-000658.md,2026-04-06T08:05:41,2025-07-14T08:05:41,Work order id: WO-EX-DOC-000658 Region: Mackay / Whitsunday Corridor,internal
DOC-000659,AST-TSV-POL-004085,FDR-TSV-0077,REG-TSV,photo_pack,Photo Pack — AST-TSV-POL-004085,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/photo_pack/DOC-000659.md,2026-02-18T08:05:41,2026-03-04T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0077,internal
DOC-000660,AST-CQI-POL-006124,FDR-CQI-0108,REG-CQI,inspection_report,Inspection Report — AST-CQI-POL-006124,/Volumes/anzgt_may/energyq/asset_docs/REG-CQI/inspection_report/DOC-000660.md,2026-05-10T08:05:41,2025-06-13T08:05:41,Region: Central Queensland Industrial Belt Feeder: FDR-CQI-0108,internal
DOC-000661,AST-MKY-POL-002977,FDR-MKY-0058,REG-MKY,inspection_report,Inspection Report — AST-MKY-POL-002977,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/inspection_report/DOC-000661.md,2024-10-18T08:05:41,2026-02-19T08:05:41,Region: Mackay / Whitsunday Corridor Feeder: FDR-MKY-0058,internal
DOC-000662,AST-TSV-POL-003949,FDR-TSV-0075,REG-TSV,photo_pack,Photo Pack — AST-TSV-POL-003949,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/photo_pack/DOC-000662.md,2025-07-29T08:05:41,2026-05-16T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0075,internal
DOC-000663,,FDR--RW-0123,REG-RW,maintenance_standard,Maintenance Standard — REG-RW,/Volumes/anzgt_may/energyq/asset_docs/REG-RW/maintenance_standard/DOC-000663.md,2024-07-20T08:05:41,2025-09-07T08:05:41,Effective date: 2025-09-07 Document id: DOC-000663,confidential
DOC-000664,AST-TSV-TRA-003939,FDR-TSV-0075,REG-TSV,inspection_report,Inspection Report — AST-TSV-TRA-003939,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/inspection_report/DOC-000664.md,2024-09-18T08:05:41,2026-03-30T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0075,internal
DOC-000665,AST-TSV-POL-004416,FDR-TSV-0081,REG-TSV,inspection_report,Inspection Report — AST-TSV-POL-004416,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/inspection_report/DOC-000665.md,2025-02-24T08:05:41,2026-02-27T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0081,internal
DOC-000666,AST-CQI-SEC-005102,FDR-CQI-0092,REG-CQI,engineering_drawing,Engineering Drawing — AST-CQI-SEC-005102,/Volumes/anzgt_may/energyq/asset_docs/REG-CQI/engineering_drawing/DOC-000666.md,2024-12-01T08:05:41,2025-08-29T08:05:41,Region: Central Queensland Industrial Belt Feeder: FDR-CQI-0092,internal
DOC-000667,AST-TSV-TRA-003416,FDR-TSV-0066,REG-TSV,inspection_report,Inspection Report — AST-TSV-TRA-003416,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/inspection_report/DOC-000667.md,2025-03-30T08:05:41,2025-12-22T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0066,internal
DOC-000668,AST-SEQ-TRA-001622,FDR-SEQ-0031,REG-SEQ,engineering_drawing,Engineering Drawing — AST-SEQ-TRA-001622,/Volumes/anzgt_may/energyq/asset_docs/REG-SEQ/engineering_drawing/DOC-000668.md,2025-08-12T08:05:41,2025-12-14T08:05:41,Region: SEQ Metro Storm Belt Feeder: FDR-SEQ-0031,restricted
DOC-000669,,FDR-TSV-0075,REG-TSV,vegetation_policy,Vegetation Policy — REG-TSV,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/vegetation_policy/DOC-000669.md,2025-12-16T08:05:41,2026-01-19T08:05:41,Document id: DOC-000669 Effective date: 2026-01-19,confidential
DOC-000670,AST-CQI-POL-005230,FDR-CQI-0094,REG-CQI,inspection_report,Inspection Report — AST-CQI-POL-005230,/Volumes/anzgt_may/energyq/asset_docs/REG-CQI/inspection_report/DOC-000670.md,2025-02-23T08:05:41,2026-05-05T08:05:41,Region: Central Queensland Industrial Belt Feeder: FDR-CQI-0094,internal
DOC-000671,AST-TSV-TRA-003416,FDR-TSV-0066,REG-TSV,engineering_drawing,Engineering Drawing — AST-TSV-TRA-003416,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/engineering_drawing/DOC-000671.md,2024-12-12T08:05:41,2026-02-12T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0066,internal
DOC-000672,AST--RW-TRA-006617,FDR--RW-0114,REG-RW,engineering_drawing,Engineering Drawing — AST--RW-TRA-006617,/Volumes/anzgt_may/energyq/asset_docs/REG-RW/engineering_drawing/DOC-000672.md,2025-09-19T08:05:41,2026-01-10T08:05:41,Region: Remote Western Queensland Feeder: FDR--RW-0114,restricted
DOC-000673,AST-TSV-POL-004212,FDR-TSV-0079,REG-TSV,inspection_report,Inspection Report — AST-TSV-POL-004212,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/inspection_report/DOC-000673.md,2025-01-17T08:05:41,2026-03-07T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0079,internal
DOC-000674,AST-MKY-SWI-002976,FDR-MKY-0058,REG-MKY,work_order_pdf,Work Order Pdf — AST-MKY-SWI-002976,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/work_order_pdf/DOC-000674.md,2025-03-19T08:05:41,2025-05-21T08:05:41,Work order id: WO-EX-DOC-000674 Region: Mackay / Whitsunday Corridor,restricted
DOC-000675,AST-MKY-SWI-002861,FDR-MKY-0056,REG-MKY,inspection_report,Inspection Report — AST-MKY-SWI-002861,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/inspection_report/DOC-000675.md,2026-02-24T08:05:41,2026-05-05T08:05:41,Region: Mackay / Whitsunday Corridor Feeder: FDR-MKY-0056,internal
DOC-000676,AST-TSV-POL-004335,FDR-TSV-0081,REG-TSV,inspection_report,Inspection Report — AST-TSV-POL-004335,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/inspection_report/DOC-000676.md,2025-07-23T08:05:41,2025-11-27T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0081,restricted
DOC-000677,AST-TSV-REC-003432,FDR-TSV-0066,REG-TSV,work_order_pdf,Work Order Pdf — AST-TSV-REC-003432,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/work_order_pdf/DOC-000677.md,2025-12-19T08:05:41,2025-06-09T08:05:41,Work order id: WO-EX-DOC-000677 Region: Townsville / Cairns Coastal Corridor,internal
DOC-000678,AST--RW-POL-007549,FDR--RW-0124,REG-RW,photo_pack,Photo Pack — AST--RW-POL-007549,/Volumes/anzgt_may/energyq/asset_docs/REG-RW/photo_pack/DOC-000678.md,2025-02-17T08:05:41,2026-04-12T08:05:41,Region: Remote Western Queensland Feeder: FDR--RW-0124,internal
DOC-000679,AST-MKY-POL-002932,FDR-MKY-0058,REG-MKY,inspection_report,Inspection Report — AST-MKY-POL-002932,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/inspection_report/DOC-000679.md,2025-03-01T08:05:41,2025-10-31T08:05:41,Region: Mackay / Whitsunday Corridor Feeder: FDR-MKY-0058,internal
DOC-000680,AST-TSV-POL-003402,FDR-TSV-0066,REG-TSV,risk_assessment,Risk Assessment — AST-TSV-POL-003402,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/risk_assessment/DOC-000680.md,2025-05-01T08:05:41,2026-04-05T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0066,internal
DOC-000681,AST-TSV-POL-003444,FDR-TSV-0066,REG-TSV,risk_assessment,Risk Assessment — AST-TSV-POL-003444,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/risk_assessment/DOC-000681.md,2025-03-27T08:05:41,2025-05-18T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0066,confidential
DOC-000682,AST-SEQ-CON-000845,FDR-SEQ-0015,REG-SEQ,work_order_pdf,Work Order Pdf — AST-SEQ-CON-000845,/Volumes/anzgt_may/energyq/asset_docs/REG-SEQ/work_order_pdf/DOC-000682.md,2024-12-30T08:05:41,2025-08-04T08:05:41,Work order id: WO-EX-DOC-000682 Region: SEQ Metro Storm Belt,restricted
DOC-000683,AST--RW-SWI-007464,FDR--RW-0124,REG-RW,inspection_report,Inspection Report — AST--RW-SWI-007464,/Volumes/anzgt_may/energyq/asset_docs/REG-RW/inspection_report/DOC-000683.md,2025-05-30T08:05:41,2025-09-02T08:05:41,Region: Remote Western Queensland Feeder: FDR--RW-0124,internal
DOC-000684,AST-MKY-POL-002732,FDR-MKY-0054,REG-MKY,inspection_report,Inspection Report — AST-MKY-POL-002732,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/inspection_report/DOC-000684.md,2026-03-31T08:05:41,2026-04-07T08:05:41,Region: Mackay / Whitsunday Corridor Feeder: FDR-MKY-0054,internal
DOC-000685,AST-SEQ-POL-001524,FDR-SEQ-0028,REG-SEQ,engineering_drawing,Engineering Drawing — AST-SEQ-POL-001524,/Volumes/anzgt_may/energyq/asset_docs/REG-SEQ/engineering_drawing/DOC-000685.md,2024-08-11T08:05:41,2025-07-18T08:05:41,Region: SEQ Metro Storm Belt Feeder: FDR-SEQ-0028,restricted
DOC-000686,AST-MKY-SWI-003167,FDR-MKY-0062,REG-MKY,work_order_pdf,Work Order Pdf — AST-MKY-SWI-003167,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/work_order_pdf/DOC-000686.md,2026-03-31T08:05:41,2025-07-12T08:05:41,Work order id: WO-EX-DOC-000686 Region: Mackay / Whitsunday Corridor,restricted
DOC-000687,AST-TSV-REC-004405,FDR-TSV-0081,REG-TSV,engineering_drawing,Engineering Drawing — AST-TSV-REC-004405,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/engineering_drawing/DOC-000687.md,2026-02-11T08:05:41,2025-10-13T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0081,internal
DOC-000688,AST-SEQ-TRA-000100,FDR-SEQ-0003,REG-SEQ,photo_pack,Photo Pack — AST-SEQ-TRA-000100,/Volumes/anzgt_may/energyq/asset_docs/REG-SEQ/photo_pack/DOC-000688.md,2025-11-19T08:05:41,2025-09-29T08:05:41,Region: SEQ Metro Storm Belt Feeder: FDR-SEQ-0003,restricted
DOC-000689,,FDR--RW-0111,REG-RW,risk_assessment,Risk Assessment — REG-RW,/Volumes/anzgt_may/energyq/asset_docs/REG-RW/risk_assessment/DOC-000689.md,2024-10-14T08:05:41,2025-08-10T08:05:41,Region: Remote Western Queensland Feeder: FDR--RW-0111,internal
DOC-000690,,FDR--RW-0117,REG-RW,storm_response_plan,Storm Response Plan — REG-RW,/Volumes/anzgt_may/energyq/asset_docs/REG-RW/storm_response_plan/DOC-000690.md,2026-03-13T08:05:41,2026-02-08T08:05:41,Document id: DOC-000690 Effective date: 2026-02-08,internal
DOC-000691,AST-MKY-POL-002191,FDR-MKY-0043,REG-MKY,work_order_pdf,Work Order Pdf — AST-MKY-POL-002191,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/work_order_pdf/DOC-000691.md,2024-05-28T08:05:41,2025-11-16T08:05:41,Work order id: WO-EX-DOC-000691 Region: Mackay / Whitsunday Corridor,restricted
DOC-000692,AST--RW-TRA-007241,FDR--RW-0121,REG-RW,inspection_report,Inspection Report — AST--RW-TRA-007241,/Volumes/anzgt_may/energyq/asset_docs/REG-RW/inspection_report/DOC-000692.md,2026-02-04T08:05:41,2026-04-04T08:05:41,Region: Remote Western Queensland Feeder: FDR--RW-0121,internal
DOC-000693,AST-MKY-TRA-002742,FDR-MKY-0054,REG-MKY,engineering_drawing,Engineering Drawing — AST-MKY-TRA-002742,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/engineering_drawing/DOC-000693.md,2025-01-27T08:05:41,2025-09-12T08:05:41,Region: Mackay / Whitsunday Corridor Feeder: FDR-MKY-0054,internal
DOC-000694,AST-MKY-POL-002883,FDR-MKY-0057,REG-MKY,photo_pack,Photo Pack — AST-MKY-POL-002883,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/photo_pack/DOC-000694.md,2024-10-25T08:05:41,2025-10-09T08:05:41,Region: Mackay / Whitsunday Corridor Feeder: FDR-MKY-0057,restricted
DOC-000695,AST-SEQ-POL-000209,FDR-SEQ-0005,REG-SEQ,photo_pack,Photo Pack — AST-SEQ-POL-000209,/Volumes/anzgt_may/energyq/asset_docs/REG-SEQ/photo_pack/DOC-000695.md,2025-10-27T08:05:41,2026-01-01T08:05:41,Region: SEQ Metro Storm Belt Feeder: FDR-SEQ-0005,restricted
DOC-000696,AST-TSV-POL-004015,FDR-TSV-0076,REG-TSV,engineering_drawing,Engineering Drawing — AST-TSV-POL-004015,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/engineering_drawing/DOC-000696.md,2024-08-08T08:05:41,2025-11-06T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0076,internal
DOC-000697,AST-TSV-POL-004412,FDR-TSV-0081,REG-TSV,photo_pack,Photo Pack — AST-TSV-POL-004412,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/photo_pack/DOC-000697.md,2026-03-25T08:05:41,2026-02-17T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0081,internal
DOC-000698,AST-CQI-CON-005405,FDR-CQI-0097,REG-CQI,inspection_report,Inspection Report — AST-CQI-CON-005405,/Volumes/anzgt_may/energyq/asset_docs/REG-CQI/inspection_report/DOC-000698.md,2025-12-31T08:05:41,2026-02-09T08:05:41,Region: Central Queensland Industrial Belt Feeder: FDR-CQI-0097,internal
DOC-000699,,FDR--RW-0117,REG-RW,storm_response_plan,Storm Response Plan — REG-RW,/Volumes/anzgt_may/energyq/asset_docs/REG-RW/storm_response_plan/DOC-000699.md,2026-03-30T08:05:41,2026-03-06T08:05:41,Document id: DOC-000699 Effective date: 2026-03-06,internal
DOC-000700,AST-TSV-POL-004416,FDR-TSV-0081,REG-TSV,inspection_report,Inspection Report — AST-TSV-POL-004416,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/inspection_report/DOC-000700.md,2026-03-02T08:05:41,2026-03-30T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0081,restricted
DOC-000701,,FDR-CQI-0096,REG-CQI,storm_response_plan,Storm Response Plan — REG-CQI,/Volumes/anzgt_may/energyq/asset_docs/REG-CQI/storm_response_plan/DOC-000701.md,2024-07-07T08:05:41,2025-09-20T08:05:41,Document id: DOC-000701 Effective date: 2025-09-20,internal
DOC-000702,,FDR-SEQ-0014,REG-SEQ,vegetation_policy,Vegetation Policy — REG-SEQ,/Volumes/anzgt_may/energyq/asset_docs/REG-SEQ/vegetation_policy/DOC-000702.md,2025-09-24T08:05:41,2025-07-30T08:05:41,Document id: DOC-000702 Effective date: 2025-07-30,internal
DOC-000703,,FDR-SEQ-0007,REG-SEQ,maintenance_standard,Maintenance Standard — REG-SEQ,/Volumes/anzgt_may/energyq/asset_docs/REG-SEQ/maintenance_standard/DOC-000703.md,2025-11-18T08:05:41,2026-03-23T08:05:41,Effective date: 2026-03-23 Document id: DOC-000703,restricted
DOC-000704,AST-SEQ-POL-002039,FDR-SEQ-0039,REG-SEQ,photo_pack,Photo Pack — AST-SEQ-POL-002039,/Volumes/anzgt_may/energyq/asset_docs/REG-SEQ/photo_pack/DOC-000704.md,2024-09-20T08:05:41,2025-07-31T08:05:41,Region: SEQ Metro Storm Belt Feeder: FDR-SEQ-0039,restricted
DOC-000705,AST-SEQ-POL-002027,FDR-SEQ-0039,REG-SEQ,photo_pack,Photo Pack — AST-SEQ-POL-002027,/Volumes/anzgt_may/energyq/asset_docs/REG-SEQ/photo_pack/DOC-000705.md,2024-12-08T08:05:41,2026-03-20T08:05:41,Region: SEQ Metro Storm Belt Feeder: FDR-SEQ-0039,internal
DOC-000706,AST-TSV-POL-003312,FDR-TSV-0065,REG-TSV,work_order_pdf,Work Order Pdf — AST-TSV-POL-003312,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/work_order_pdf/DOC-000706.md,2024-09-28T08:05:41,2025-10-03T08:05:41,Work order id: WO-EX-DOC-000706 Region: Townsville / Cairns Coastal Corridor,confidential
DOC-000707,AST-TSV-POL-003949,FDR-TSV-0075,REG-TSV,inspection_report,Inspection Report — AST-TSV-POL-003949,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/inspection_report/DOC-000707.md,2024-06-10T08:05:41,2026-01-06T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0075,internal
DOC-000708,AST-CQI-POL-005947,FDR-CQI-0105,REG-CQI,inspection_report,Inspection Report — AST-CQI-POL-005947,/Volumes/anzgt_may/energyq/asset_docs/REG-CQI/inspection_report/DOC-000708.md,2025-12-21T08:05:41,2025-11-01T08:05:41,Region: Central Queensland Industrial Belt Feeder: FDR-CQI-0105,restricted
DOC-000709,AST--RW-RIN-006884,FDR--RW-0117,REG-RW,inspection_report,Inspection Report — AST--RW-RIN-006884,/Volumes/anzgt_may/energyq/asset_docs/REG-RW/inspection_report/DOC-000709.md,2024-11-06T08:05:41,2025-06-05T08:05:41,Region: Remote Western Queensland Feeder: FDR--RW-0117,restricted
DOC-000710,AST-MKY-TRA-003168,FDR-MKY-0062,REG-MKY,inspection_report,Inspection Report — AST-MKY-TRA-003168,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/inspection_report/DOC-000710.md,2024-09-06T08:05:41,2026-04-25T08:05:41,Region: Mackay / Whitsunday Corridor Feeder: FDR-MKY-0062,internal
DOC-000711,AST-CQI-POL-005149,FDR-CQI-0093,REG-CQI,photo_pack,Photo Pack — AST-CQI-POL-005149,/Volumes/anzgt_may/energyq/asset_docs/REG-CQI/photo_pack/DOC-000711.md,2024-11-15T08:05:41,2025-05-27T08:05:41,Region: Central Queensland Industrial Belt Feeder: FDR-CQI-0093,internal
DOC-000712,,FDR-SEQ-0038,REG-SEQ,vegetation_policy,Vegetation Policy — REG-SEQ,/Volumes/anzgt_may/energyq/asset_docs/REG-SEQ/vegetation_policy/DOC-000712.md,2024-12-31T08:05:41,2026-04-07T08:05:41,Document id: DOC-000712 Effective date: 2026-04-07,restricted
DOC-000713,AST-TSV-CON-003477,FDR-TSV-0067,REG-TSV,inspection_report,Inspection Report — AST-TSV-CON-003477,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/inspection_report/DOC-000713.md,2025-05-17T08:05:41,2025-11-13T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0067,confidential
