asset_id,feeder_id,substation_id,region_id,asset_type,asset_name,lat,lon,install_year,manufacturer,material,voltage_kv,status,criticality_score,access_difficulty_score,coastal_corrosion_score,flood_exposure_score,cyclone_exposure_score,bushfire_exposure_score
AST-CQI-POL-005737,FDR-CQI-0102,SS-CQI-0012,REG-CQI,pole,POLE Emerald 005738,-23.367719,148.155266,1992,ConcreteWorks,composite,11.0,in_service,50.5,1.7,44.6,31.6,10.7,23.2
AST-CQI-SWI-005738,FDR-CQI-0102,SS-CQI-0012,REG-CQI,switch,SWITCH Emerald 005739,-23.353964,148.145748,1976,NOJA Power,sf6,22.0,in_service,72.5,39.4,22.0,0,5.8,23.4
AST-CQI-POL-005739,FDR-CQI-0102,SS-CQI-0012,REG-CQI,pole,POLE Emerald 005740,-23.625782,148.136259,1975,ConcreteWorks,hardwood,22.0,in_service,81.1,16.7,18.4,29.7,36.0,20.6
AST-CQI-TRA-005740,FDR-CQI-0102,SS-CQI-0012,REG-CQI,transformer,TRANSFORMER Emerald 005741,-23.463498,148.316196,2010,ABB,dry_type,0.4,in_service,71.9,14.9,1.1,18.4,0,6.0
AST-CQI-POL-005741,FDR-CQI-0102,SS-CQI-0012,REG-CQI,pole,POLE Emerald 005742,-23.470755,148.223558,1966,Hardwood Co.,composite,11.0,in_service,61.4,34.8,23.7,13.9,0,0
AST-CQI-POL-005742,FDR-CQI-0102,SS-CQI-0012,REG-CQI,pole,POLE Emerald 005743,-23.413078,148.154234,1976,SteelPoleAU,concrete,33.0,in_service,57.8,4.0,16.1,27.8,29.0,6.1
AST-CQI-REC-005743,FDR-CQI-0102,SS-CQI-0012,REG-CQI,recloser,RECLOSER Emerald 005744,-23.400667,148.283151,1978,S&C,vacuum,22.0,in_service,62.7,18.3,37.7,37.1,20.8,36.9
AST-CQI-POL-005744,FDR-CQI-0102,SS-CQI-0012,REG-CQI,pole,POLE Emerald 005745,-23.641432,147.995212,1993,Hardwood Co.,steel,22.0,in_service,79.4,40.8,16.0,45.5,21.0,13.1
AST-CQI-POL-005745,FDR-CQI-0102,SS-CQI-0012,REG-CQI,pole,POLE Emerald 005746,-23.626407,148.083734,1962,Hardwood Co.,steel,11.0,in_service,48.7,16.6,0,10.7,24.7,5.2
AST-CQI-POL-005746,FDR-CQI-0102,SS-CQI-0012,REG-CQI,pole,POLE Emerald 005747,-23.491343,148.178781,2022,CompositePoleCo,concrete,22.0,in_service,73.3,27.9,11.7,27.9,3.3,14.9
AST-CQI-POL-005747,FDR-CQI-0102,SS-CQI-0012,REG-CQI,pole,POLE Emerald 005748,-23.568658,148.081535,2012,SteelPoleAU,steel,22.0,in_service,87.5,22.0,15.8,16.2,29.8,9.7
AST-CQI-POL-005748,FDR-CQI-0102,SS-CQI-0012,REG-CQI,pole,POLE Emerald 005749,-23.483855,148.081109,2010,ConcreteWorks,steel,33.0,in_service,81.7,26.7,13.5,41.1,11.0,10.5
AST-CQI-SEC-005749,FDR-CQI-0102,SS-CQI-0012,REG-CQI,sectionaliser,SECTIONALISER Emerald 005750,-23.423654,148.272792,1972,NOJA Power,air,22.0,in_service,61.9,21.1,34.3,25.2,23.2,4.8
AST-CQI-POL-005750,FDR-CQI-0102,SS-CQI-0012,REG-CQI,pole,POLE Emerald 005751,-23.41267,148.27462,1986,CompositePoleCo,composite,11.0,in_service,71.4,31.5,5.0,20.5,10.7,2.0
AST-CQI-POL-005751,FDR-CQI-0102,SS-CQI-0012,REG-CQI,pole,POLE Emerald 005752,-23.431062,148.159696,1998,ConcreteWorks,composite,22.0,in_service,91.5,39.3,28.7,21.6,13.1,37.9
AST-CQI-SWI-005752,FDR-CQI-0102,SS-CQI-0012,REG-CQI,switch,SWITCH Emerald 005753,-23.38202,148.13721,1966,Schneider,air,22.0,in_service,85.5,20.4,47.3,35.1,33.1,4.6
AST-CQI-SEC-005753,FDR-CQI-0102,SS-CQI-0012,REG-CQI,sectionaliser,SECTIONALISER Emerald 005754,-23.437338,148.25622,1962,NOJA Power,air,22.0,in_service,82.7,18.6,1.3,14.6,4.4,20.3
AST-CQI-TRA-005754,FDR-CQI-0102,SS-CQI-0012,REG-CQI,transformer,TRANSFORMER Emerald 005755,-23.527532,148.233052,1984,Siemens,dry_type,11.0,decommissioned,88.2,47.1,11.6,16.1,27.0,23.3
AST-CQI-TRA-005755,FDR-CQI-0102,SS-CQI-0012,REG-CQI,transformer,TRANSFORMER Emerald 005756,-23.414392,148.196815,1980,Wilson Transformer,dry_type,0.4,in_service,71.0,47.2,22.2,0,16.8,23.5
AST-CQI-POL-005756,FDR-CQI-0102,SS-CQI-0012,REG-CQI,pole,POLE Emerald 005757,-23.648452,148.308836,2008,Hardwood Co.,composite,22.0,in_service,68.0,19.1,8.2,3.1,13.6,5.9
AST-CQI-POL-005757,FDR-CQI-0102,SS-CQI-0012,REG-CQI,pole,POLE Emerald 005758,-23.68573,147.99322,1987,SteelPoleAU,concrete,33.0,in_service,81.0,46.8,1.3,43.9,1.0,0
AST-CQI-POL-005758,FDR-CQI-0102,SS-CQI-0012,REG-CQI,pole,POLE Emerald 005759,-23.622059,148.232631,1971,ConcreteWorks,steel,22.0,in_service,74.6,39.7,28.2,34.2,0,0
AST-CQI-POL-005759,FDR-CQI-0102,SS-CQI-0012,REG-CQI,pole,POLE Emerald 005760,-23.378837,148.252293,1986,CompositePoleCo,composite,11.0,in_service,45.9,0,28.1,2.1,16.2,54.9
AST-CQI-POL-005760,FDR-CQI-0102,SS-CQI-0012,REG-CQI,pole,POLE Emerald 005761,-23.363839,148.157368,2016,Hardwood Co.,hardwood,33.0,in_service,58.0,38.0,30.7,14.2,6.9,13.7
AST-CQI-POL-005761,FDR-CQI-0102,SS-CQI-0012,REG-CQI,pole,POLE Emerald 005762,-23.587325,148.162353,1965,SteelPoleAU,composite,11.0,in_service,79.8,32.6,28.7,11.5,25.9,17.1
AST-CQI-SWI-005762,FDR-CQI-0102,SS-CQI-0012,REG-CQI,switch,SWITCH Emerald 005763,-23.429571,148.183498,1971,Schneider,sf6,22.0,in_service,50.3,19.8,7.3,4.3,30.6,16.9
AST-CQI-POL-005763,FDR-CQI-0102,SS-CQI-0012,REG-CQI,pole,POLE Emerald 005764,-23.648562,148.053316,1972,Hardwood Co.,hardwood,22.0,in_service,78.2,23.4,1.5,24.3,9.0,0
AST-CQI-REC-005764,FDR-CQI-0102,SS-CQI-0012,REG-CQI,recloser,RECLOSER Emerald 005765,-23.586665,147.993314,1974,NOJA Power,sf6,22.0,in_service,63.0,18.9,8.3,28.0,13.0,47.7
AST-CQI-POL-005765,FDR-CQI-0102,SS-CQI-0012,REG-CQI,pole,POLE Emerald 005766,-23.694617,148.078929,1990,ConcreteWorks,steel,33.0,in_service,38.4,0,28.9,17.0,0,5.8
AST-CQI-POL-005766,FDR-CQI-0102,SS-CQI-0012,REG-CQI,pole,POLE Emerald 005767,-23.61174,148.263445,1980,ConcreteWorks,steel,22.0,in_service,72.5,18.8,28.5,18.7,1.0,7.3
AST-CQI-POL-005767,FDR-CQI-0102,SS-CQI-0012,REG-CQI,pole,POLE Emerald 005768,-23.683464,148.181429,2002,SteelPoleAU,steel,11.0,planned_replacement,71.7,20.0,20.7,24.0,16.6,6.9
AST-CQI-POL-005768,FDR-CQI-0102,SS-CQI-0012,REG-CQI,pole,POLE Emerald 005769,-23.603266,148.015216,2022,SteelPoleAU,composite,33.0,under_monitoring,78.3,9.1,9.0,17.8,1.7,4.6
AST-CQI-TRA-005769,FDR-CQI-0102,SS-CQI-0012,REG-CQI,transformer,TRANSFORMER Emerald 005770,-23.666235,148.296167,1975,ABB,oil_filled,33.0,in_service,56.1,29.8,17.6,40.3,0,8.5
AST-CQI-POL-005770,FDR-CQI-0102,SS-CQI-0012,REG-CQI,pole,POLE Emerald 005771,-23.633843,148.133534,1969,ConcreteWorks,hardwood,11.0,in_service,59.0,34.4,9.7,25.2,20.9,11.2
AST-CQI-POL-005771,FDR-CQI-0102,SS-CQI-0012,REG-CQI,pole,POLE Emerald 005772,-23.392927,148.126,2005,CompositePoleCo,concrete,22.0,in_service,58.6,4.9,10.1,0,18.8,0
AST-CQI-RIN-005772,FDR-CQI-0102,SS-CQI-0012,REG-CQI,ring_main_unit,RING_MAIN_UNIT Emerald 005773,-23.424283,148.197747,2017,Siemens,air,22.0,in_service,61.2,12.3,22.2,28.8,14.7,24.2
AST-CQI-SWI-005773,FDR-CQI-0102,SS-CQI-0012,REG-CQI,switch,SWITCH Emerald 005774,-23.497299,148.11773,2008,Schneider,sf6,22.0,in_service,70.4,2.5,12.1,5.8,17.2,20.5
AST-CQI-POL-005774,FDR-CQI-0102,SS-CQI-0012,REG-CQI,pole,POLE Emerald 005775,-23.424388,148.19172,1963,Hardwood Co.,composite,33.0,in_service,91.2,36.7,16.2,0,31.2,16.2
AST-CQI-POL-005775,FDR-CQI-0102,SS-CQI-0012,REG-CQI,pole,POLE Emerald 005776,-23.504706,148.172714,2003,CompositePoleCo,concrete,22.0,in_service,83.9,37.4,22.3,13.1,16.0,16.5
AST-CQI-RIN-005776,FDR-CQI-0102,SS-CQI-0012,REG-CQI,ring_main_unit,RING_MAIN_UNIT Emerald 005777,-23.609329,148.058077,1977,Schneider,air,22.0,in_service,84.5,6.8,19.0,0,15.5,9.3
AST-CQI-SWI-005777,FDR-CQI-0102,SS-CQI-0012,REG-CQI,switch,SWITCH Emerald 005778,-23.626951,148.301687,1973,NOJA Power,sf6,33.0,in_service,63.6,10.0,28.1,10.7,5.6,13.1
AST-CQI-POL-005778,FDR-CQI-0102,SS-CQI-0012,REG-CQI,pole,POLE Emerald 005779,-23.406602,148.290992,2005,Hardwood Co.,composite,11.0,in_service,73.3,24.4,5.8,22.7,29.5,28.1
AST-CQI-POL-005779,FDR-CQI-0102,SS-CQI-0012,REG-CQI,pole,POLE Emerald 005780,-23.617491,148.013113,2007,SteelPoleAU,composite,11.0,in_service,92.8,38.9,16.9,0,19.0,20.4
AST-CQI-POL-005780,FDR-CQI-0102,SS-CQI-0012,REG-CQI,pole,POLE Emerald 005781,-23.405869,148.156139,1983,Hardwood Co.,composite,33.0,in_service,89.4,28.4,39.1,0,2.0,16.2
AST-CQI-POL-005781,FDR-CQI-0102,SS-CQI-0012,REG-CQI,pole,POLE Emerald 005782,-23.495667,148.177306,2002,SteelPoleAU,composite,33.0,in_service,63.7,55.8,9.3,0.9,19.5,39.1
AST-CQI-POL-005782,FDR-CQI-0102,SS-CQI-0012,REG-CQI,pole,POLE Emerald 005783,-23.620498,148.014925,2009,SteelPoleAU,hardwood,11.0,in_service,57.9,11.9,25.9,15.1,12.4,9.3
AST-CQI-POL-005783,FDR-CQI-0102,SS-CQI-0012,REG-CQI,pole,POLE Emerald 005784,-23.60755,148.153683,1971,SteelPoleAU,concrete,22.0,in_service,96.9,32.5,8.9,3.4,27.5,0
AST-CQI-POL-005784,FDR-CQI-0102,SS-CQI-0012,REG-CQI,pole,POLE Emerald 005785,-23.479009,148.079877,1983,SteelPoleAU,steel,22.0,in_service,66.2,26.0,0,0,0,0
AST-CQI-SWI-005785,FDR-CQI-0102,SS-CQI-0012,REG-CQI,switch,SWITCH Emerald 005786,-23.593682,148.128281,1980,ABB,vacuum,11.0,in_service,60.1,21.5,12.3,16.0,43.5,0.4
AST-CQI-POL-005786,FDR-CQI-0102,SS-CQI-0012,REG-CQI,pole,POLE Emerald 005787,-23.420866,148.225632,2011,Hardwood Co.,composite,22.0,in_service,36.6,25.1,17.1,15.9,31.0,0.3
AST-CQI-POL-005787,FDR-CQI-0102,SS-CQI-0012,REG-CQI,pole,POLE Emerald 005788,-23.642672,148.212398,2015,ConcreteWorks,hardwood,11.0,under_monitoring,47.3,11.2,3.1,21.8,20.2,25.2
AST-CQI-SEC-005788,FDR-CQI-0102,SS-CQI-0012,REG-CQI,sectionaliser,SECTIONALISER Emerald 005789,-23.639927,148.111439,1962,S&C,air,22.0,in_service,49.7,36.3,7.3,17.5,18.6,17.8
AST-CQI-CON-005789,FDR-CQI-0102,SS-CQI-0012,REG-CQI,conductor_span,CONDUCTOR_SPAN Emerald 005790,-23.682128,148.223138,1982,Olex,aluminium,22.0,in_service,80.6,31.2,21.7,5.0,6.6,15.4
AST-CQI-CON-005790,FDR-CQI-0102,SS-CQI-0012,REG-CQI,conductor_span,CONDUCTOR_SPAN Emerald 005791,-23.582968,148.156174,2007,Nexans,covered_conductor,33.0,in_service,86.0,19.8,22.0,11.0,0,8.9
AST-CQI-POL-005791,FDR-CQI-0102,SS-CQI-0012,REG-CQI,pole,POLE Emerald 005792,-23.629219,148.264117,1971,SteelPoleAU,concrete,33.0,in_service,74.9,31.9,19.4,21.7,10.6,22.9
AST-CQI-TRA-005792,FDR-CQI-0102,SS-CQI-0012,REG-CQI,transformer,TRANSFORMER Emerald 005793,-23.611324,148.166619,1980,Schneider,oil_filled,11.0,in_service,38.9,45.8,31.8,25.3,24.3,32.5
AST-CQI-RIN-005793,FDR-CQI-0102,SS-CQI-0012,REG-CQI,ring_main_unit,RING_MAIN_UNIT Emerald 005794,-23.443765,148.011967,2020,ABB,air,22.0,in_service,99.7,13.6,15.0,0.6,0,14.6
AST-CQI-POL-005794,FDR-CQI-0102,SS-CQI-0012,REG-CQI,pole,POLE Emerald 005795,-23.597091,148.287141,1970,CompositePoleCo,steel,33.0,in_service,55.5,32.1,2.8,5.2,29.4,30.7
AST-CQI-POL-005795,FDR-CQI-0102,SS-CQI-0012,REG-CQI,pole,POLE Emerald 005796,-23.594488,148.031625,1973,Hardwood Co.,composite,22.0,in_service,65.6,17.6,42.5,10.3,21.7,4.2
AST-CQI-POL-005796,FDR-CQI-0102,SS-CQI-0012,REG-CQI,pole,POLE Emerald 005797,-23.565572,148.197126,1989,Hardwood Co.,hardwood,22.0,in_service,74.8,24.9,11.5,26.7,0,0
AST-CQI-POL-005797,FDR-CQI-0102,SS-CQI-0012,REG-CQI,pole,POLE Emerald 005798,-23.518205,148.021729,2009,SteelPoleAU,concrete,33.0,in_service,64.0,32.7,29.1,19.0,23.2,4.8
AST-CQI-POL-005798,FDR-CQI-0102,SS-CQI-0012,REG-CQI,pole,POLE Emerald 005799,-23.616448,148.210698,1982,SteelPoleAU,hardwood,22.0,planned_replacement,80.0,36.5,0,17.7,29.7,33.8
AST-CQI-TRA-005799,FDR-CQI-0102,SS-CQI-0012,REG-CQI,transformer,TRANSFORMER Emerald 005800,-23.366078,148.196184,1988,Wilson Transformer,dry_type,33.0,in_service,41.7,41.4,25.8,27.4,35.7,18.9
AST-CQI-POL-005800,FDR-CQI-0102,SS-CQI-0012,REG-CQI,pole,POLE Emerald 005801,-23.563667,148.261872,1972,ConcreteWorks,concrete,22.0,in_service,66.2,30.9,17.2,26.1,0,32.3
AST-CQI-POL-005801,FDR-CQI-0102,SS-CQI-0012,REG-CQI,pole,POLE Emerald 005802,-23.525233,148.016752,1993,SteelPoleAU,composite,22.0,under_monitoring,68.3,30.7,15.0,38.6,16.3,11.9
AST-CQI-TRA-005802,FDR-CQI-0102,SS-CQI-0012,REG-CQI,transformer,TRANSFORMER Emerald 005803,-23.652683,148.299264,2019,Siemens,dry_type,0.4,in_service,74.3,47.6,28.9,36.3,3.2,13.4
AST-CQI-POL-005803,FDR-CQI-0102,SS-CQI-0012,REG-CQI,pole,POLE Emerald 005804,-23.599055,148.253978,2013,CompositePoleCo,hardwood,33.0,in_service,68.8,56.7,31.3,10.7,38.8,8.1
AST-CQI-TRA-005804,FDR-CQI-0102,SS-CQI-0012,REG-CQI,transformer,TRANSFORMER Emerald 005805,-23.386714,148.164339,2018,Wilson Transformer,oil_filled,33.0,in_service,74.0,27.6,21.7,15.3,11.8,23.0
AST-CQI-CON-005805,FDR-CQI-0102,SS-CQI-0012,REG-CQI,conductor_span,CONDUCTOR_SPAN Emerald 005806,-23.51265,148.28015,1985,Prysmian,aluminium,22.0,under_monitoring,64.0,35.3,27.9,4.9,14.3,22.5
AST-CQI-POL-005806,FDR-CQI-0102,SS-CQI-0012,REG-CQI,pole,POLE Emerald 005807,-23.554411,148.32267,2014,SteelPoleAU,steel,22.0,in_service,88.8,22.9,9.5,8.2,0,30.3
AST-CQI-POL-005807,FDR-CQI-0102,SS-CQI-0012,REG-CQI,pole,POLE Emerald 005808,-23.601648,148.121953,2000,ConcreteWorks,composite,22.0,in_service,84.1,10.7,0,22.4,2.6,16.7
AST-CQI-TRA-005808,FDR-CQI-0103,SS-CQI-0012,REG-CQI,transformer,TRANSFORMER Rockhampton 005809,-23.275323,150.503869,2013,Siemens,dry_type,0.4,in_service,72.5,29.5,0,28.3,7.6,16.2
AST-CQI-TRA-005809,FDR-CQI-0103,SS-CQI-0012,REG-CQI,transformer,TRANSFORMER Rockhampton 005810,-23.454666,150.463989,1972,Schneider,dry_type,0.4,under_monitoring,83.7,43.9,8.1,16.8,13.5,36.0
AST-CQI-POL-005810,FDR-CQI-0103,SS-CQI-0012,REG-CQI,pole,POLE Rockhampton 005811,-23.476579,150.625649,2004,SteelPoleAU,concrete,11.0,planned_replacement,89.1,13.2,5.8,0,14.0,17.6
AST-CQI-POL-005811,FDR-CQI-0103,SS-CQI-0012,REG-CQI,pole,POLE Rockhampton 005812,-23.307164,150.462681,1975,SteelPoleAU,hardwood,33.0,in_service,86.4,25.3,12.6,6.0,8.0,2.4
AST-CQI-POL-005812,FDR-CQI-0103,SS-CQI-0012,REG-CQI,pole,POLE Rockhampton 005813,-23.380349,150.647829,1966,CompositePoleCo,steel,22.0,in_service,62.8,14.6,0,26.0,19.7,36.3
AST-CQI-POL-005813,FDR-CQI-0103,SS-CQI-0012,REG-CQI,pole,POLE Rockhampton 005814,-23.251512,150.459668,2006,CompositePoleCo,steel,33.0,in_service,88.2,32.2,5.3,0,13.4,0
AST-CQI-RIN-005814,FDR-CQI-0103,SS-CQI-0012,REG-CQI,ring_main_unit,RING_MAIN_UNIT Rockhampton 005815,-23.424402,150.632565,1984,Siemens,sf6,22.0,in_service,63.9,25.5,7.0,23.4,21.4,18.0
AST-CQI-POL-005815,FDR-CQI-0103,SS-CQI-0012,REG-CQI,pole,POLE Rockhampton 005816,-23.279201,150.552032,1962,Hardwood Co.,concrete,11.0,in_service,76.9,77.4,27.1,22.6,4.0,18.4
AST-CQI-POL-005816,FDR-CQI-0103,SS-CQI-0012,REG-CQI,pole,POLE Rockhampton 005817,-23.317709,150.619684,1986,Hardwood Co.,concrete,11.0,in_service,69.4,7.0,2.9,29.7,4.4,14.1
AST-CQI-POL-005817,FDR-CQI-0103,SS-CQI-0012,REG-CQI,pole,POLE Rockhampton 005818,-23.320073,150.483588,1973,Hardwood Co.,composite,11.0,in_service,80.4,2.6,17.3,11.4,0,42.8
AST-CQI-REC-005818,FDR-CQI-0103,SS-CQI-0012,REG-CQI,recloser,RECLOSER Rockhampton 005819,-23.464426,150.479466,1994,NOJA Power,sf6,22.0,in_service,71.9,42.1,14.6,24.3,25.4,0
AST-CQI-TRA-005819,FDR-CQI-0103,SS-CQI-0012,REG-CQI,transformer,TRANSFORMER Rockhampton 005820,-23.269542,150.398084,2002,Siemens,dry_type,33.0,in_service,41.0,27.5,11.4,0,0,37.7
AST-CQI-POL-005820,FDR-CQI-0103,SS-CQI-0012,REG-CQI,pole,POLE Rockhampton 005821,-23.342038,150.386589,1994,Hardwood Co.,hardwood,22.0,in_service,55.8,34.2,15.6,0,0,0
AST-CQI-CON-005821,FDR-CQI-0103,SS-CQI-0012,REG-CQI,conductor_span,CONDUCTOR_SPAN Rockhampton 005822,-23.298044,150.497656,1996,Nexans,acsr,66.0,in_service,62.6,23.7,20.5,16.3,0,44.9
AST-CQI-POL-005822,FDR-CQI-0103,SS-CQI-0012,REG-CQI,pole,POLE Rockhampton 005823,-23.243999,150.569056,2008,ConcreteWorks,steel,33.0,in_service,75.4,26.7,4.6,33.8,43.7,32.2
AST-CQI-TRA-005823,FDR-CQI-0103,SS-CQI-0012,REG-CQI,transformer,TRANSFORMER Rockhampton 005824,-23.259333,150.378409,2002,Siemens,dry_type,66.0,in_service,45.4,13.8,0,0.9,15.3,7.8
AST-CQI-CON-005824,FDR-CQI-0103,SS-CQI-0012,REG-CQI,conductor_span,CONDUCTOR_SPAN Rockhampton 005825,-23.485313,150.581128,2019,Prysmian,covered_conductor,22.0,in_service,61.7,35.3,8.4,55.6,5.1,9.9
AST-CQI-POL-005825,FDR-CQI-0103,SS-CQI-0012,REG-CQI,pole,POLE Rockhampton 005826,-23.33706,150.639112,1975,CompositePoleCo,steel,33.0,in_service,53.9,16.2,20.6,7.6,10.7,1.8
AST-CQI-REC-005826,FDR-CQI-0103,SS-CQI-0012,REG-CQI,recloser,RECLOSER Rockhampton 005827,-23.492095,150.616047,2016,G&W Electric,sf6,22.0,in_service,55.4,7.2,21.8,14.6,10.6,32.8
AST-CQI-POL-005827,FDR-CQI-0103,SS-CQI-0012,REG-CQI,pole,POLE Rockhampton 005828,-23.377018,150.48127,1979,ConcreteWorks,steel,33.0,in_service,59.0,23.6,24.7,15.0,12.0,0
AST-CQI-RIN-005828,FDR-CQI-0103,SS-CQI-0012,REG-CQI,ring_main_unit,RING_MAIN_UNIT Rockhampton 005829,-23.38355,150.558503,2013,ABB,air,11.0,planned_replacement,85.1,15.9,21.3,23.6,15.0,9.0
AST-CQI-POL-005829,FDR-CQI-0103,SS-CQI-0012,REG-CQI,pole,POLE Rockhampton 005830,-23.42246,150.393412,1991,SteelPoleAU,steel,11.0,in_service,42.9,26.6,10.5,2.7,54.1,23.2
AST-CQI-POL-005830,FDR-CQI-0103,SS-CQI-0012,REG-CQI,pole,POLE Rockhampton 005831,-23.347394,150.561296,2002,Hardwood Co.,steel,11.0,in_service,73.9,26.8,0,12.9,0,17.8
AST-CQI-SEC-005831,FDR-CQI-0103,SS-CQI-0012,REG-CQI,sectionaliser,SECTIONALISER Rockhampton 005832,-23.358931,150.375947,2013,S&C,air,11.0,in_service,87.1,13.7,23.8,9.6,10.2,32.5
AST-CQI-TRA-005832,FDR-CQI-0103,SS-CQI-0012,REG-CQI,transformer,TRANSFORMER Rockhampton 005833,-23.449003,150.611279,1993,ABB,dry_type,0.4,in_service,81.5,32.8,54.7,0.9,11.7,4.5
AST-CQI-POL-005833,FDR-CQI-0103,SS-CQI-0012,REG-CQI,pole,POLE Rockhampton 005834,-23.399905,150.564388,1970,ConcreteWorks,concrete,22.0,in_service,58.1,42.1,0,21.5,2.8,9.0
AST-CQI-REC-005834,FDR-CQI-0103,SS-CQI-0012,REG-CQI,recloser,RECLOSER Rockhampton 005835,-23.474372,150.573371,1973,G&W Electric,sf6,22.0,in_service,75.1,18.5,17.2,11.2,12.0,32.9
AST-CQI-TRA-005835,FDR-CQI-0103,SS-CQI-0012,REG-CQI,transformer,TRANSFORMER Rockhampton 005836,-23.402218,150.490826,1963,Siemens,dry_type,66.0,in_service,54.9,18.4,2.3,21.2,21.3,20.0
AST-CQI-SWI-005836,FDR-CQI-0103,SS-CQI-0012,REG-CQI,switch,SWITCH Rockhampton 005837,-23.338202,150.47971,1984,ABB,air,33.0,in_service,44.5,56.4,3.5,26.6,13.7,13.7
AST-CQI-CON-005837,FDR-CQI-0103,SS-CQI-0012,REG-CQI,conductor_span,CONDUCTOR_SPAN Rockhampton 005838,-23.37427,150.607291,1987,Nexans,aluminium,33.0,in_service,55.8,13.4,16.7,4.2,7.7,0
AST-CQI-POL-005838,FDR-CQI-0103,SS-CQI-0012,REG-CQI,pole,POLE Rockhampton 005839,-23.356731,150.609845,1963,CompositePoleCo,hardwood,33.0,planned_replacement,56.0,10.3,4.4,20.3,10.0,24.7
AST-CQI-POL-005839,FDR-CQI-0103,SS-CQI-0012,REG-CQI,pole,POLE Rockhampton 005840,-23.339335,150.607635,1972,Hardwood Co.,composite,33.0,in_service,77.1,54.6,23.4,1.6,13.9,9.5
AST-CQI-TRA-005840,FDR-CQI-0103,SS-CQI-0012,REG-CQI,transformer,TRANSFORMER Rockhampton 005841,-23.514897,150.591185,1974,Wilson Transformer,oil_filled,66.0,in_service,79.5,19.7,34.0,43.7,9.5,21.3
AST-CQI-POL-005841,FDR-CQI-0103,SS-CQI-0012,REG-CQI,pole,POLE Rockhampton 005842,-23.399289,150.438798,1975,CompositePoleCo,steel,11.0,in_service,79.6,31.5,0,6.9,27.7,15.3
AST-CQI-TRA-005842,FDR-CQI-0103,SS-CQI-0012,REG-CQI,transformer,TRANSFORMER Rockhampton 005843,-23.493943,150.558415,2007,Wilson Transformer,oil_filled,11.0,planned_replacement,70.5,22.0,0,13.9,39.7,22.0
AST-CQI-POL-005843,FDR-CQI-0103,SS-CQI-0012,REG-CQI,pole,POLE Rockhampton 005844,-23.337357,150.404156,1996,Hardwood Co.,composite,33.0,in_service,95.6,16.3,16.0,14.6,6.5,3.9
AST-CQI-POL-005844,FDR-CQI-0103,SS-CQI-0012,REG-CQI,pole,POLE Rockhampton 005845,-23.512622,150.402686,1967,CompositePoleCo,composite,11.0,in_service,66.9,23.2,6.1,2.9,24.4,27.3
AST-CQI-POL-005845,FDR-CQI-0103,SS-CQI-0012,REG-CQI,pole,POLE Rockhampton 005846,-23.347877,150.548834,2024,Hardwood Co.,steel,11.0,in_service,59.1,36.2,6.2,21.1,29.2,14.0
AST-CQI-POL-005846,FDR-CQI-0103,SS-CQI-0012,REG-CQI,pole,POLE Rockhampton 005847,-23.259768,150.484654,1966,SteelPoleAU,concrete,33.0,in_service,60.0,39.4,32.4,23.7,8.2,13.5
AST-CQI-REC-005847,FDR-CQI-0103,SS-CQI-0012,REG-CQI,recloser,RECLOSER Rockhampton 005848,-23.490575,150.409511,2019,NOJA Power,vacuum,22.0,in_service,79.5,6.3,21.7,9.9,5.7,27.6
AST-CQI-TRA-005848,FDR-CQI-0103,SS-CQI-0012,REG-CQI,transformer,TRANSFORMER Rockhampton 005849,-23.272205,150.497699,2013,Schneider,dry_type,66.0,under_monitoring,68.8,43.5,21.6,7.8,4.1,7.0
AST-CQI-SWI-005849,FDR-CQI-0103,SS-CQI-0012,REG-CQI,switch,SWITCH Rockhampton 005850,-23.313794,150.464634,1987,ABB,vacuum,22.0,in_service,79.2,4.1,0,12.1,27.6,23.3
AST-CQI-POL-005850,FDR-CQI-0103,SS-CQI-0012,REG-CQI,pole,POLE Rockhampton 005851,-23.330185,150.403773,2002,Hardwood Co.,composite,22.0,in_service,70.7,29.6,29.2,10.8,6.6,14.1
AST-CQI-POL-005851,FDR-CQI-0104,SS-CQI-0012,REG-CQI,pole,POLE Gladstone 005852,-23.9903,151.096178,1988,ConcreteWorks,hardwood,22.0,decommissioned,97.9,0.5,18.6,27.9,24.5,30.7
AST-CQI-POL-005852,FDR-CQI-0104,SS-CQI-0012,REG-CQI,pole,POLE Gladstone 005853,-23.788161,151.405198,2022,Hardwood Co.,concrete,22.0,in_service,66.6,39.5,6.4,26.2,17.8,15.4
AST-CQI-POL-005853,FDR-CQI-0104,SS-CQI-0012,REG-CQI,pole,POLE Gladstone 005854,-23.974791,151.386071,1991,CompositePoleCo,hardwood,22.0,in_service,74.6,17.8,10.3,9.0,23.2,6.9
AST-CQI-POL-005854,FDR-CQI-0104,SS-CQI-0012,REG-CQI,pole,POLE Gladstone 005855,-23.83978,151.248211,1989,ConcreteWorks,concrete,22.0,in_service,99.0,33.7,27.2,24.3,18.7,42.9
AST-CQI-TRA-005855,FDR-CQI-0104,SS-CQI-0012,REG-CQI,transformer,TRANSFORMER Gladstone 005856,-23.863996,151.223875,1988,Siemens,dry_type,11.0,in_service,76.0,30.5,35.4,17.4,13.9,31.0
